gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000130347,0.758620689655172,0.112068965517241,0.129310344827586,11.3,85.6,0.00655000888535318,0.91517450922948,0.800276591843215,0.016582270838756
ENSG00000133704,0.758620689655172,0.137931034482759,0.103448275862069,5.9,83.4,0.00655000888535318,0.881938440901819,0.871447736388252,0.0215674733501756
ENSG00000133835,0.758620689655172,0.129310344827586,0.112068965517241,7.3,87.2,0.00655000888535318,0.893910703347692,0.854951118604086,0.0136081376156559
ENSG00000136143,0.758620689655172,0.181034482758621,0.0603448275862069,10,87.4,0.00655000888535318,0.807961949694012,0.819268608056432,0.0132708945996074
ENSG00000138777,0.758620689655172,0.146551724137931,0.0948275862068966,9.5,80.5,0.00655000888535318,0.869040785201559,0.826261289515245,0.0300231881776819
ENSG00000138796,0.758620689655172,0.172413793103448,0.0689655172413793,10.8,94.1,0.00655000888535318,0.824660992524011,0.80771910614032,0.00544607116928064
ENSG00000169598,0.758620689655172,0.155172413793103,0.0862068965517242,13.3,98,0.00655000888535318,0.855200992350919,0.768818322687844,0.00309977680018658
ENSG00000182158,0.758620689655172,0.224137931034483,0.0172413793103449,11.5,81.3,0.00655000888535318,0.710924739239339,0.79725170343206,0.0274535266780237
ENSG00000196511,0.758620689655172,0.172413793103448,0.0689655172413793,13.5,103.9,0.00655000888535318,0.824660992524011,0.765527275710041,0.00123977199815484
ENSG00000065559,0.75,0.172413793103448,0.0775862068965517,10.1,65.4,0.00755925640190536,0.824660992524011,0.81784918154068,0.12686335210283
ENSG00000105379,0.75,0.163793103448276,0.0862068965517242,14.9,94.3,0.00755925640190536,0.840408796108836,0.741779679924724,0.00529522488642398
ENSG00000116005,0.75,0.163793103448276,0.0862068965517242,10.1,96.8,0.00755925640190536,0.840408796108836,0.81784918154068,0.00369985938737005
ENSG00000127884,0.75,0.137931034482759,0.112068965517241,6,73.6,0.00755925640190536,0.881938440901819,0.87031446432124,0.0614500294611271
ENSG00000128928,0.75,0.137931034482759,0.112068965517241,7.5,77.7,0.00755925640190536,0.881938440901819,0.852483023426957,0.0406319141370128
ENSG00000136936,0.75,0.163793103448276,0.0862068965517242,9.4,77.4,0.00755925640190536,0.840408796108836,0.827638895169759,0.0419300238751069
ENSG00000162688,0.75,0.172413793103448,0.0775862068965517,12.7,91.4,0.00755925640190536,0.824660992524011,0.778535177052491,0.00788962699473705
ENSG00000170348,0.75,0.146551724137931,0.103448275862069,9.9,51.8,0.00755925640190536,0.869040785201559,0.820681079583841,0.317159407351329
ENSG00000174684,0.75,0.137931034482759,0.112068965517241,13.5,104.5,0.00755925640190536,0.881938440901819,0.765527275710041,0.00112457032952573
ENSG00000197713,0.75,0.163793103448276,0.0862068965517242,8.7,64.6,0.00755925640190536,0.840408796108836,0.837086263828589,0.135190375880461
ENSG00000072736,0.741379310344828,0.155172413793103,0.103448275862069,9.7,71.6,0.00870302060408768,0.855200992350919,0.823485131546425,0.0742543212121641
ENSG00000100714,0.741379310344828,0.198275862068966,0.0603448275862069,13.1,96.2,0.00870302060408768,0.771767891767627,0.772083434660358,0.00403735057506571
ENSG00000109016,0.741379310344828,0.172413793103448,0.0862068965517241,10.2,56.5,0.00870302060408768,0.824660992524011,0.816422807113824,0.240184056447155
ENSG00000117528,0.741379310344828,0.129310344827586,0.129310344827586,10,94,0.00870302060408768,0.893910703347692,0.819268608056432,0.00552291696127083
ENSG00000128708,0.741379310344828,0.181034482758621,0.0775862068965517,9.6,71.5,0.00870302060408768,0.807961949694012,0.82487670000412,0.0749443715691878
ENSG00000140463,0.741379310344828,0.163793103448276,0.0948275862068965,9.5,65.8,0.00870302060408768,0.840408796108836,0.826261289515245,0.122836553251885
ENSG00000148660,0.741379310344828,0.224137931034483,0.0344827586206896,13.2,72.5,0.00870302060408768,0.710924739239339,0.770454131409451,0.0682605182234389
ENSG00000155368,0.741379310344828,0.172413793103448,0.0862068965517241,8.1,88.5,0.00870302060408768,0.824660992524011,0.844910775246792,0.0115422377232891
ENSG00000156709,0.741379310344828,0.189655172413793,0.0689655172413793,12.6,97.7,0.00870302060408768,0.790324027298915,0.780131645063824,0.00324095716703898
ENSG00000169599,0.741379310344828,0.155172413793103,0.103448275862069,7.9,65,0.00870302060408768,0.855200992350919,0.84746287327639,0.130981145509902
ENSG00000051825,0.732758620689655,0.181034482758621,0.0862068965517242,14,80.3,0.00999579640792003,0.807961949694012,0.757187381383527,0.0306958750332251
ENSG00000106399,0.732758620689655,0.172413793103448,0.0948275862068966,10.7,66.5,0.00999579640792003,0.824660992524011,0.809186994771643,0.116007069793631
ENSG00000110063,0.732758620689655,0.206896551724138,0.0603448275862069,14.1,75.6,0.00999579640792003,0.752322714619412,0.75550034542887,0.0504392295447859
ENSG00000112339,0.732758620689655,0.155172413793103,0.112068965517241,4.5,48.7,0.00999579640792003,0.855200992350919,0.886594696049477,0.372999537172357
ENSG00000119929,0.732758620689655,0.181034482758621,0.0862068965517242,12.7,75,0.00999579640792003,0.807961949694012,0.778535177052491,0.0535635862757072
ENSG00000136478,0.732758620689655,0.172413793103448,0.0948275862068966,10.3,70.7,0.00999579640792003,0.824660992524011,0.814989492291295,0.0806419568960493
ENSG00000136631,0.732758620689655,0.137931034482759,0.129310344827586,8.7,85.6,0.00999579640792003,0.881938440901819,0.837086263828589,0.016582270838756
ENSG00000138036,0.732758620689655,0.163793103448276,0.103448275862069,12.3,86.2,0.00999579640792003,0.840408796108836,0.784881223721073,0.0154074726107959
ENSG00000140395,0.732758620689655,0.120689655172414,0.146551724137931,4.2,59.3,0.00999579640792003,0.904980150652741,0.889667696444859,0.199680252923896
ENSG00000147471,0.732758620689655,0.198275862068966,0.0689655172413793,11.8,79.1,0.00999579640792003,0.771767891767627,0.792663389874526,0.0349987932316966
ENSG00000155111,0.732758620689655,0.224137931034483,0.0431034482758621,11.9,87.5,0.00999579640792003,0.710924739239339,0.791120413614143,0.0131049975061768
