gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000119048,0.189655172413793,0.663793103448276,0.146551724137931,39.9,18.1,0.820870440087705,0.00402460291123574,0.242973991794919,0.879777863528981
ENSG00000127920,0.241379310344828,0.663793103448276,0.0948275862068965,77.3,33.4,0.728943672995161,0.00402460291123574,0.00336618649182574,0.664573950343293
ENSG00000135114,0.224137931034483,0.663793103448276,0.112068965517241,142,26.5,0.761966765413544,0.00402460291123574,2.96578539504822e-10,0.777183980433565
ENSG00000206503,0.181034482758621,0.663793103448276,0.155172413793103,54.7,12,0.834026187490389,0.00402460291123574,0.0676703078398602,0.929551297734778
ENSG00000278828,0.293103448275862,0.663793103448276,0.043103448275862,84.3,29.5,0.618123215187619,0.00402460291123574,0.0010123977674813,0.731011312121534
ENSG00000006118,0.163793103448276,0.655172413793103,0.181034482758621,74.2,27.7,0.858413872422237,0.00483889260427173,0.00549613151766126,0.759277428435015
ENSG00000095794,0.293103448275862,0.655172413793103,0.0517241379310345,85.7,31.8,0.618123215187619,0.00483889260427173,0.000783649100091099,0.692621557424244
ENSG00000103257,0.310344827586207,0.655172413793103,0.0344827586206897,103.9,25.3,0.578294914228323,0.00483889260427173,1.7249901610672e-05,0.794306246857022
ENSG00000118503,0.301724137931035,0.655172413793103,0.0431034482758621,110.1,36.6,0.598336769298723,0.00483889260427173,3.81626974921279e-06,0.605783704964267
ENSG00000119508,0.28448275862069,0.655172413793103,0.0603448275862069,106.9,21.3,0.637605754950177,0.00483889260427173,8.42495437669566e-06,0.845481493999431
ENSG00000127666,0.25,0.655172413793103,0.0948275862068966,58.3,19.8,0.711615489184413,0.00483889260427173,0.0457885212619331,0.862290093668373
ENSG00000171621,0.275862068965517,0.655172413793103,0.0689655172413793,78.6,30.5,0.656738234420169,0.00483889260427173,0.00271985374268613,0.714618065892596
ENSG00000198369,0.267241379310345,0.655172413793103,0.0775862068965518,66.5,21.3,0.675477166877202,0.00483889260427173,0.0166479550322349,0.845481493999431
ENSG00000025708,0.155172413793103,0.646551724137931,0.198275862068966,78.1,13,0.869648556903982,0.00579694401645148,0.00295385937970361,0.922705787957227
ENSG00000088826,0.275862068965517,0.646551724137931,0.0775862068965517,69.5,21,0.656738234420169,0.00579694401645148,0.01101152682161,0.848947317321601
ENSG00000100226,0.267241379310345,0.646551724137931,0.0862068965517242,60.8,24.8,0.675477166877202,0.00579694401645148,0.0342504243010514,0.801203590548048
ENSG00000119917,0.28448275862069,0.646551724137931,0.0689655172413792,154.9,30.2,0.637605754950177,0.00579694401645148,2.85760304308269e-12,0.719585683884181
ENSG00000130827,0.25,0.646551724137931,0.103448275862069,68.6,38,0.711615489184413,0.00579694401645148,0.0124959442458196,0.579189281393723
ENSG00000164543,0.241379310344828,0.646551724137931,0.112068965517241,78.8,26.2,0.728943672995161,0.00579694401645148,0.0026310351890021,0.781539045392174
ENSG00000185359,0.224137931034483,0.646551724137931,0.129310344827586,42.1,17.3,0.761966765413544,0.00579694401645148,0.207484160741609,0.887441806109993
ENSG00000196787,0.25,0.646551724137931,0.103448275862069,70.9,32.3,0.711615489184413,0.00579694401645148,0.00900714713406281,0.683967082020119
ENSG00000011422,0.275862068965517,0.637931034482759,0.0862068965517241,86.4,35.9,0.656738234420169,0.00691969372765988,0.000688086763972695,0.618906397015224
ENSG00000021355,0.327586206896552,0.637931034482759,0.0344827586206896,65.1,30.9,0.537648524069681,0.00691969372765988,0.020029369383308,0.707930105450266
ENSG00000102119,0.198275862068966,0.637931034482759,0.163793103448276,38.1,9.9,0.807077308319095,0.00691969372765988,0.274291735762227,0.942400318548693
ENSG00000102218,0.28448275862069,0.637931034482759,0.0775862068965516,50.4,26.8,0.637605754950177,0.00691969372765988,0.10348804232253,0.772779865669518
ENSG00000112096,0.25,0.637931034482759,0.112068965517241,81.2,31.3,0.711615489184413,0.00691969372765988,0.00175175573684294,0.701170090085958
ENSG00000147883,0.241379310344828,0.637931034482759,0.120689655172414,105.3,30.1,0.728943672995161,0.00691969372765988,1.23851046645029e-05,0.721232203585253
ENSG00000163734,0.224137931034483,0.637931034482759,0.137931034482759,106.1,24.7,0.761966765413544,0.00691969372765988,1.02239611735611e-05,0.802566137646967
ENSG00000197461,0.336206896551724,0.637931034482759,0.0258620689655171,89.3,28.3,0.517149380137611,0.00691969372765988,0.000395831968497573,0.750038713093569
ENSG00000007944,0.275862068965517,0.629310344827586,0.0948275862068966,72.5,31.7,0.656738234420169,0.00823026712353247,0.00711423174278214,0.69433986220169
ENSG00000100221,0.25,0.629310344827586,0.120689655172414,44.3,18.7,0.711615489184413,0.00823026712353247,0.17525633352532,0.873793592698227
ENSG00000105717,0.189655172413793,0.629310344827586,0.181034482758621,59.1,16.1,0.820870440087705,0.00823026712353247,0.0417975996945773,0.898272974307765
ENSG00000119922,0.310344827586207,0.629310344827586,0.060344827586207,159.2,37.1,0.578294914228323,0.00823026712353247,5.47450973442665e-13,0.596335307488374
ENSG00000131015,0.172413793103448,0.629310344827586,0.198275862068966,74.3,32.2,0.846540761539774,0.00823026712353247,0.005412046033199,0.6857062661971
ENSG00000145685,0.28448275862069,0.629310344827586,0.0862068965517241,82.5,31.6,0.637605754950177,0.00823026712353247,0.00139631660895334,0.696053898073376
ENSG00000178752,0.146551724137931,0.629310344827586,0.224137931034483,87.4,19.8,0.880250980257362,0.00823026712353247,0.000570110764629539,0.862290093668373
ENSG00000183386,0.172413793103448,0.629310344827586,0.198275862068966,60.8,19.5,0.846540761539774,0.00823026712353247,0.0342504243010514,0.86549611166457
ENSG00000064932,0.189655172413793,0.620689655172414,0.189655172413793,34.4,17.2,0.820870440087705,0.00975405320534106,0.344308039387034,0.888374692580976
ENSG00000113580,0.301724137931035,0.620689655172414,0.0775862068965517,52.2,28.4,0.598336769298723,0.00975405320534106,0.0871037114281019,0.748480836518045
ENSG00000160326,0.293103448275862,0.620689655172414,0.0862068965517241,68.8,37.2,0.618123215187619,0.00975405320534106,0.0121518823092852,0.594438669979186
ENSG00000164236,0.189655172413793,0.620689655172414,0.189655172413793,76.7,11.8,0.820870440087705,0.00975405320534106,0.00370862993293508,0.930862695859885
ENSG00000166750,0.224137931034483,0.620689655172414,0.155172413793103,96.3,28.8,0.761966765413544,0.00975405320534106,9.48079934341983e-05,0.742198387025298
ENSG00000167996,0.267241379310345,0.620689655172414,0.112068965517241,54.4,30.4,0.675477166877202,0.00975405320534106,0.069808108037962,0.716278588597862
ENSG00000175130,0.327586206896552,0.620689655172414,0.0517241379310345,91.3,25.3,0.537648524069681,0.00975405320534106,0.000266755113691231,0.794306246857022
ENSG00000181191,0.28448275862069,0.620689655172414,0.0948275862068965,55,27.8,0.637605754950177,0.00975405320534106,0.0655834406791289,0.757750662064236
ENSG00000181467,0.327586206896552,0.620689655172414,0.0517241379310345,61.1,34.6,0.537648524069681,0.00975405320534106,0.0330426139516408,0.642907645507573
ENSG00000196954,0.275862068965517,0.620689655172414,0.103448275862069,66.7,30.5,0.656738234420169,0.00975405320534106,0.0162072383095803,0.714618065892596
ENSG00000197063,0.137931034482759,0.620689655172414,0.241379310344828,53.5,9.9,0.890230216595563,0.00975405320534106,0.0765337728074288,0.942400318548693
ENSG00000277443,0.327586206896552,0.620689655172414,0.0517241379310345,75.6,28.9,0.537648524069681,0.00975405320534106,0.00441846896692055,0.740615145063026
