gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000147471,0.952380952380952,0.0476190476190476,5.55111512312578e-17,0.3,18.8,0.00543718303669905,0.933826142076294,0.881703207168219,0.323639154603081
ENSG00000147475,0.952380952380952,0,0.0476190476190477,0,23.1,0.00543718303669905,0.961846922298445,0.89080409551403,0.15743457426961
ENSG00000148090,0.952380952380952,0,0.0476190476190477,0,19.6,0.00543718303669905,0.961846922298445,0.89080409551403,0.287941312731251
ENSG00000148153,0.952380952380952,0.0476190476190476,5.55111512312578e-17,0.3,21,0.00543718303669905,0.933826142076294,0.881703207168219,0.23035798721321
ENSG00000151065,0.952380952380952,0.0476190476190476,5.55111512312578e-17,0.2,23.1,0.00543718303669905,0.933826142076294,0.884794591957991,0.15743457426961
ENSG00000156958,0.952380952380952,0.0476190476190476,5.55111512312578e-17,0.2,18.4,0.00543718303669905,0.933826142076294,0.884794591957991,0.342145312722195
ENSG00000156990,0.952380952380952,0,0.0476190476190477,0,24.2,0.00543718303669905,0.961846922298445,0.89080409551403,0.126080036626577
ENSG00000162961,0.952380952380952,0,0.0476190476190477,0,26.4,0.00543718303669905,0.961846922298445,0.89080409551403,0.0770438555114992
ENSG00000163382,0.952380952380952,0.0476190476190476,5.55111512312578e-17,0.3,20.4,0.00543718303669905,0.933826142076294,0.881703207168219,0.254219102582
ENSG00000163528,0.952380952380952,0,0.0476190476190477,0,19,0.00543718303669905,0.961846922298445,0.89080409551403,0.31454357218308
ENSG00000163872,0.952380952380952,0,0.0476190476190477,0,17.8,0.00543718303669905,0.961846922298445,0.89080409551403,0.370617504002579
ENSG00000163964,0.952380952380952,0.0476190476190476,5.55111512312578e-17,0.3,24.3,0.00543718303669905,0.933826142076294,0.881703207168219,0.12346235913649
ENSG00000167112,0.952380952380952,0,0.0476190476190477,0,12.5,0.00543718303669905,0.961846922298445,0.89080409551403,0.63481030351637
ENSG00000183648,0.952380952380952,0.0476190476190476,5.55111512312578e-17,0.3,15,0.00543718303669905,0.933826142076294,0.881703207168219,0.510491177466184
ENSG00000185973,0.952380952380952,0,0.0476190476190477,0,29.6,0.00543718303669905,0.961846922298445,0.89080409551403,0.0334243032917591
ENSG00000187535,0.952380952380952,0.0476190476190476,5.55111512312578e-17,0.2,16.1,0.00543718303669905,0.933826142076294,0.884794591957991,0.454713843631293
ENSG00000187630,0.952380952380952,0,0.0476190476190477,0,27.1,0.00543718303669905,0.961846922298445,0.89080409551403,0.0649659934819059
ENSG00000198498,0.952380952380952,0.0476190476190476,5.55111512312578e-17,0.3,17.8,0.00543718303669905,0.933826142076294,0.881703207168219,0.370617504002579
ENSG00000214753,0.952380952380952,0,0.0476190476190477,0,11.5,0.00543718303669905,0.961846922298445,0.89080409551403,0.681518422514971
