gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000177119,0.0454545454545455,0.795454545454545,0.159090909090909,33.5,2.2,0.986069499880321,0.00563640619057682,0.0321895640940697,0.960479540703112
ENSG00000180530,0.181818181818182,0.795454545454545,0.0227272727272727,35.2,5.9,0.919109961517152,0.00563640619057682,0.0222390222822817,0.931046398817622
ENSG00000182400,0.0909090909090909,0.795454545454545,0.113636363636364,45.1,2.7,0.973352852993759,0.00563640619057682,0.00163369440019634,0.95723229350537
ENSG00000185015,0.136363636363636,0.795454545454545,0.0681818181818182,36.9,5.5,0.952125282311031,0.00563640619057682,0.0150197263962293,0.934873525042663
ENSG00000213281,0.181818181818182,0.795454545454545,0.0227272727272727,30.8,4.6,0.919109961517152,0.00563640619057682,0.0553105114754527,0.94288070534332
ENSG00000257103,0.113636363636364,0.795454545454545,0.0909090909090909,31.6,2.8,0.964004411229948,0.00563640619057682,0.047389691274512,0.956557646946252
ENSG00000265491,0.0681818181818182,0.795454545454545,0.136363636363636,29,1.9,0.980580251376621,0.00563640619057682,0.0769365895438308,0.962329664160188
ENSG00000007168,0.181818181818182,0.772727272727273,0.0454545454545454,25,2.9,0.919109961517152,0.00786482394138022,0.146977769669672,0.955874435168557
ENSG00000009844,0.113636363636364,0.772727272727273,0.113636363636364,22.3,1.8,0.964004411229948,0.00786482394138022,0.213205968424793,0.962930428015406
ENSG00000010244,0.204545454545455,0.772727272727273,0.0227272727272727,13.2,4.4,0.897199598983755,0.00786482394138022,0.524395985896247,0.9445502160166
ENSG00000043093,0.0454545454545455,0.772727272727273,0.181818181818182,27.4,0.4,0.986069499880321,0.00786482394138022,0.101086778929898,0.970548593690211
ENSG00000067167,0.204545454545455,0.772727272727273,0.0227272727272727,26.7,4.9,0.897199598983755,0.00786482394138022,0.113236168970913,0.940302549857458
ENSG00000070831,0.113636363636364,0.772727272727273,0.113636363636364,30.5,3.1,0.964004411229948,0.00786482394138022,0.0585374149106485,0.954482031304181
ENSG00000080371,0.0909090909090909,0.772727272727273,0.136363636363636,34.4,0.6,0.973352852993759,0.00786482394138022,0.02654073271893,0.969547208986478
ENSG00000100664,0.0909090909090909,0.772727272727273,0.136363636363636,23.6,2.7,0.973352852993759,0.00786482394138022,0.179385643164172,0.95723229350537
ENSG00000102804,0.227272727272727,0.772727272727273,0,26.3,6.1,0.871266911837989,0.00786482394138022,0.120629430791996,0.929068940923992
ENSG00000103121,0.181818181818182,0.772727272727273,0.0454545454545454,28.2,3.9,0.919109961517152,0.00786482394138022,0.0883984455627152,0.948555603654101
ENSG00000112419,0.113636363636364,0.772727272727273,0.113636363636364,25.3,1.7,0.964004411229948,0.00786482394138022,0.140579098658188,0.963523338238072
ENSG00000112531,0.0909090909090909,0.772727272727273,0.136363636363636,30,5.2,0.973352852993759,0.00786482394138022,0.0642419019415372,0.937634094222884
ENSG00000115652,0.227272727272727,0.772727272727273,0,46.5,4.8,0.871266911837989,0.00786482394138022,0.0010589939066501,0.941171878053725
ENSG00000116199,0.227272727272727,0.772727272727273,0,20.2,3.1,0.871266911837989,0.00786482394138022,0.275025296365571,0.954482031304181
ENSG00000116489,0.227272727272727,0.772727272727273,0,22.8,4.3,0.871266911837989,0.00786482394138022,0.199779528871111,0.945370399454235
ENSG00000120063,0.227272727272727,0.772727272727273,0,22.9,3.9,0.871266911837989,0.00786482394138022,0.197156589450274,0.948555603654101
ENSG00000122483,0.181818181818182,0.772727272727273,0.0454545454545454,39,4.9,0.919109961517152,0.00786482394138022,0.00896084667900388,0.940302549857458
ENSG00000127920,0.0909090909090909,0.772727272727273,0.136363636363636,36.2,5,0.973352852993759,0.00786482394138022,0.0177030818782906,0.93942318810255
ENSG00000127947,0.0909090909090909,0.772727272727273,0.136363636363636,38.4,3.4,0.973352852993759,0.00786482394138022,0.0104231377450025,0.952327408700862
ENSG00000128595,0.113636363636364,0.772727272727273,0.113636363636364,28.1,4.7,0.964004411229948,0.00786482394138022,0.0899162647945424,0.942031240509947
ENSG00000131626,0.204545454545455,0.772727272727273,0.0227272727272727,21.6,4.4,0.897199598983755,0.00786482394138022,0.232860425040058,0.9445502160166
ENSG00000132294,0.181818181818182,0.772727272727273,0.0454545454545454,24.4,5.9,0.919109961517152,0.00786482394138022,0.160352832099684,0.931046398817622
ENSG00000133393,0.181818181818182,0.772727272727273,0.0454545454545454,35.8,3.7,0.919109961517152,0.00786482394138022,0.0194127095268197,0.95009186452844
ENSG00000134265,0.181818181818182,0.772727272727273,0.0454545454545454,32.8,4.5,0.919109961517152,0.00786482394138022,0.0372396452942051,0.943720340955171
ENSG00000134313,0.136363636363636,0.772727272727273,0.0909090909090909,34.7,1.6,0.952125282311031,0.00786482394138022,0.0248524382832784,0.964108465723351
ENSG00000134352,0.113636363636364,0.772727272727273,0.113636363636364,38.9,3.5,0.964004411229948,0.00786482394138022,0.00919131350391622,0.951591312924926
ENSG00000138594,0.113636363636364,0.772727272727273,0.113636363636364,36,1.7,0.964004411229948,0.00786482394138022,0.0185411237450676,0.963523338238072
ENSG00000141027,0.181818181818182,0.772727272727273,0.0454545454545454,25.2,4.3,0.919109961517152,0.00786482394138022,0.142690641282722,0.945370399454235
ENSG00000143157,0.136363636363636,0.772727272727273,0.0909090909090909,15,3.7,0.952125282311031,0.00786482394138022,0.456904661034674,0.95009186452844
ENSG00000143162,0.204545454545455,0.772727272727273,0.0227272727272727,31.9,5.6,0.897199598983755,0.00786482394138022,0.044664736853592,0.933932556314278
ENSG00000148943,0.113636363636364,0.772727272727273,0.113636363636364,31.8,0.9,0.964004411229948,0.00786482394138022,0.0455586760923772,0.967992375013617
ENSG00000156265,0.113636363636364,0.772727272727273,0.113636363636364,40,3.6,0.964004411229948,0.00786482394138022,0.00692063001112442,0.950846155068829
ENSG00000160551,0.227272727272727,0.772727272727273,0,31.3,2.5,0.871266911837989,0.00786482394138022,0.0502462713204371,0.958556175813516
ENSG00000162923,0.204545454545455,0.772727272727273,0.0227272727272727,17.1,3,0.897199598983755,0.00786482394138022,0.379841461414313,0.955182586997944
ENSG00000173542,0.0681818181818182,0.772727272727273,0.159090909090909,43,2.5,0.980580251376621,0.00786482394138022,0.00303725967174373,0.958556175813516
ENSG00000188529,0.227272727272727,0.772727272727273,0,26.7,3.8,0.871266911837989,0.00786482394138022,0.113236168970913,0.949328370832161
ENSG00000196459,0.204545454545455,0.772727272727273,0.0227272727272727,29.1,2,0.897199598983755,0.00786482394138022,0.0755871809397823,0.961720975696717
ENSG00000198836,0.0909090909090909,0.772727272727273,0.136363636363636,30.8,1.3,0.973352852993759,0.00786482394138022,0.0553105114754529,0.965817859280743
ENSG00000215717,0.227272727272727,0.772727272727273,0,20.5,3.8,0.871266911837989,0.00786482394138022,0.265683124288694,0.949328370832161
