ENSG00000101751
ENSG00000101574
ENSG00000178921
ENSG00000006757
ENSG00000119041
ENSG00000186141
ENSG00000068784
ENSG00000091483
ENSG00000108666
ENSG00000130348
ENSG00000142856
ENSG00000143379
ENSG00000183765
ENSG00000185917
ENSG00000276234
ENSG00000005156
ENSG00000034693
ENSG00000075131
ENSG00000088035
ENSG00000099622
ENSG00000101901
ENSG00000104320
ENSG00000104412
ENSG00000115365
ENSG00000117593
ENSG00000120800
ENSG00000128654
ENSG00000132953
ENSG00000137500
ENSG00000150768
ENSG00000152193
ENSG00000172977
ENSG00000176623
ENSG00000196678
ENSG00000004766
ENSG00000006695
ENSG00000067533
ENSG00000071243
ENSG00000095002
ENSG00000101452
ENSG00000103274
ENSG00000108506
ENSG00000111371
ENSG00000117597
ENSG00000119004
ENSG00000120699
ENSG00000138134
ENSG00000142197
ENSG00000145723
ENSG00000148481
ENSG00000159063
ENSG00000160194
ENSG00000164983
ENSG00000185808
ENSG00000188342
ENSG00000197563
ENSG00000198001
ENSG00000000457
ENSG00000079616
ENSG00000096872
ENSG00000100376
ENSG00000100461
ENSG00000103018
ENSG00000103351
ENSG00000104497
ENSG00000106351
ENSG00000106603
ENSG00000111731
ENSG00000111906
ENSG00000112701
ENSG00000118600
ENSG00000134597
ENSG00000136631
ENSG00000138380
ENSG00000143493
ENSG00000145996
ENSG00000148187
ENSG00000148459
ENSG00000154059
ENSG00000156253
ENSG00000156787
ENSG00000164830
ENSG00000170631
ENSG00000173681
ENSG00000175575
ENSG00000182923
ENSG00000186532
ENSG00000197037
ENSG00000214413
