gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000110717,0.912280701754386,0.0701754385964912,0.0175438596491229,1.8,44,0.00394304491443664,0.930792727347627,0.894172529667394,0.00603909974864236
ENSG00000140990,0.912280701754386,0.0526315789473684,0.0350877192982457,1.9,32,0.00394304491443664,0.941731621205835,0.892621872738375,0.0860891509408322
ENSG00000147123,0.912280701754386,0.087719298245614,5.55111512312578e-17,1.9,35.5,0.00394304491443664,0.918335864953106,0.892621872738375,0.0446517295436784
ENSG00000162910,0.912280701754386,0.0526315789473684,0.0350877192982457,1,44,0.00394304491443664,0.941731621205835,0.905998176431307,0.00603909974864236
ENSG00000163344,0.912280701754386,0.0701754385964912,0.0175438596491229,3.4,39.6,0.00394304491443664,0.930792727347627,0.867374869212495,0.0183017265846033
ENSG00000074582,0.894736842105263,0.105263157894737,0,2.6,41.4,0.00507308726833533,0.904259144271812,0.881307365364464,0.0118532819074993
ENSG00000100348,0.894736842105263,0.087719298245614,0.0175438596491228,3,30.6,0.00507308726833533,0.918335864953106,0.874475978951221,0.109030655513656
ENSG00000130159,0.894736842105263,0.0526315789473684,0.0526315789473684,1.9,40.8,0.00507308726833533,0.941731621205835,0.892621872738375,0.0137403475144747
ENSG00000169738,0.894736842105263,0.087719298245614,0.0175438596491228,2.8,53.7,0.00507308726833533,0.918335864953106,0.877925226309817,0.000296188829617794
ENSG00000107223,0.87719298245614,0.0526315789473684,0.0701754385964913,1.4,40.4,0.00648291474042617,0.941731621205835,0.900213276438147,0.0151377479891801
ENSG00000125901,0.87719298245614,0.105263157894737,0.0175438596491229,3.5,30.6,0.00648291474042617,0.904259144271812,0.865557171845339,0.109030655513656
ENSG00000130165,0.87719298245614,0.0701754385964912,0.0526315789473685,3.3,29.1,0.00648291474042617,0.930792727347627,0.869175565460821,0.138160098925885
ENSG00000130810,0.87719298245614,0.087719298245614,0.0350877192982457,2.2,34.9,0.00648291474042617,0.918335864953106,0.88787179698053,0.0503102581398398
ENSG00000131495,0.87719298245614,0.0526315789473684,0.0701754385964913,1.7,34.4,0.00648291474042617,0.941731621205835,0.895706935395569,0.0554500389759964
ENSG00000148290,0.87719298245614,0.0701754385964912,0.0526315789473685,1.3,25.1,0.00648291474042617,0.930792727347627,0.901683316473436,0.23975679470191
ENSG00000167700,0.87719298245614,0.0175438596491228,0.105263157894737,0.4,38.9,0.00648291474042617,0.959506693389188,0.914205831002993,0.0215164454999647
ENSG00000169020,0.87719298245614,0.0526315789473684,0.0701754385964913,1.4,31.1,0.00648291474042617,0.941731621205835,0.900213276438147,0.100379551079286
ENSG00000170906,0.87719298245614,0.0701754385964912,0.0526315789473685,2,42.8,0.00648291474042617,0.930792727347627,0.891054903981142,0.00830134762756696
ENSG00000177225,0.87719298245614,0.0350877192982456,0.0877192982456141,1,31.4,0.00648291474042617,0.951263877635209,0.905998176431307,0.0954354356744422
ENSG00000178982,0.87719298245614,0.0526315789473684,0.0701754385964913,1.5,24.1,0.00648291474042617,0.941731621205835,0.898727244052786,0.270367915302995
ENSG00000185608,0.87719298245614,0.105263157894737,0.0175438596491229,3.4,32.8,0.00648291474042617,0.904259144271812,0.867374869212495,0.0747153265693776
ENSG00000213563,0.87719298245614,0.0701754385964912,0.0526315789473685,2.2,39.3,0.00648291474042617,0.930792727347627,0.88787179698053,0.0196255661775733
ENSG00000213619,0.87719298245614,0.0701754385964912,0.0526315789473685,2.3,30,0.00648291474042617,0.930792727347627,0.886255546081465,0.120103621298479
ENSG00000065717,0.859649122807018,0.0526315789473684,0.087719298245614,1.7,50.5,0.00822881575524492,0.941731621205835,0.895706935395569,0.000874476983756756
ENSG00000074071,0.859649122807018,0.087719298245614,0.0526315789473684,3,32.8,0.00822881575524492,0.918335864953106,0.874475978951221,0.0747153265693775
ENSG00000099624,0.859649122807018,0.0526315789473684,0.087719298245614,1.6,51.7,0.00822881575524492,0.941731621205835,0.897225152215201,0.000588674233707565
ENSG00000102103,0.859649122807018,0.105263157894737,0.0350877192982456,2.2,50.3,0.00822881575524492,0.904259144271812,0.88787179698053,0.000932990270836376
ENSG00000105258,0.859649122807018,0.0701754385964912,0.0701754385964912,1.7,43.4,0.00822881575524492,0.930792727347627,0.895706935395569,0.00709099014159098
ENSG00000130821,0.859649122807018,0.105263157894737,0.0350877192982456,2.3,49.4,0.00822881575524492,0.904259144271812,0.886255546081465,0.00124346402386388
ENSG00000163541,0.859649122807018,0.0701754385964912,0.0701754385964912,2.1,25.6,0.00822881575524492,0.930792727347627,0.889471564463836,0.225191297010696
ENSG00000164077,0.859649122807018,0.105263157894737,0.0350877192982456,3.3,29.8,0.00822881575524492,0.904259144271812,0.869175565460821,0.123964956657052
ENSG00000165698,0.859649122807018,0.0526315789473684,0.087719298245614,2.8,44.5,0.00822881575524492,0.941731621205835,0.877925226309817,0.00527071751239028
ENSG00000170291,0.859649122807018,0.0526315789473684,0.087719298245614,2.4,37.7,0.00822881575524492,0.941731621205835,0.884622758103114,0.0281356084831759
ENSG00000173992,0.859649122807018,0.105263157894737,0.0350877192982456,3.1,33.3,0.00822881575524492,0.904259144271812,0.872726085094479,0.0682123990634643
ENSG00000177830,0.859649122807018,0.105263157894737,0.0350877192982456,3.4,44.8,0.00822881575524492,0.904259144271812,0.867374869212495,0.00485260870123527
ENSG00000183617,0.859649122807018,0.087719298245614,0.0526315789473684,2.5,38.6,0.00822881575524492,0.918335864953106,0.882973381198024,0.0230336974178306
ENSG00000184436,0.859649122807018,0.105263157894737,0.0350877192982456,2.6,34.1,0.00822881575524492,0.904259144271812,0.881307365364464,0.0587275613430185
