gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000175265,0.224852071005917,0.668639053254438,0.106508875739645,96.4,31.1,0.690767087472873,0.00141440452458363,0.0101627350147507,0.659215090672451
ENSG00000006459,0.260355029585799,0.656804733727811,0.0828402366863905,125.8,36.9,0.61608097670492,0.00190740906706166,0.00021530797132352,0.590279618702211
ENSG00000104957,0.106508875739645,0.656804733727811,0.236686390532544,62.7,7.8,0.879822246318132,0.00190740906706166,0.172471191643791,0.873208805033319
ENSG00000111897,0.21301775147929,0.656804733727811,0.130177514792899,84.6,26.5,0.714178398671778,0.00190740906706166,0.0329916759629121,0.710454310811774
ENSG00000162032,0.159763313609467,0.656804733727811,0.183431952662722,98.1,16.4,0.807813153025769,0.00190740906706166,0.00843131561274779,0.808325907355545
ENSG00000165943,0.207100591715976,0.656804733727811,0.136094674556213,95.6,27.6,0.72555916821195,0.00190740906706166,0.0110797130667476,0.698532421533841
ENSG00000123240,0.260355029585799,0.650887573964497,0.0887573964497042,114.9,34,0.61608097670492,0.00220842749346983,0.00105050993535283,0.625247873829385
ENSG00000165813,0.242603550295858,0.650887573964497,0.106508875739645,71,39.4,0.654174276864075,0.00220842749346983,0.0996932191780399,0.559535330055973
ENSG00000179833,0.266272189349112,0.650887573964497,0.0828402366863905,81.4,24.7,0.603108109847125,0.00220842749346983,0.043828082417967,0.729470729175413
ENSG00000073605,0.21301775147929,0.644970414201183,0.142011834319527,112.6,32.4,0.714178398671778,0.0025518816488046,0.00143341365299277,0.644128388474491
ENSG00000185291,0.189349112426036,0.644970414201183,0.165680473372781,101.4,14.4,0.758300964515007,0.0025518816488046,0.00579454340255359,0.824982714073211
ENSG00000099875,0.272189349112426,0.63905325443787,0.088757396449704,75.7,32.3,0.59002011411172,0.00294291356853738,0.0700814973794133,0.645297318742638
ENSG00000101745,0.272189349112426,0.63905325443787,0.088757396449704,86.4,36.5,0.59002011411172,0.00294291356853738,0.0279365735435394,0.595152691473797
ENSG00000113595,0.207100591715976,0.63905325443787,0.153846153846154,70.3,16.1,0.72555916821195,0.00294291356853738,0.104789611780483,0.810884529305691
ENSG00000126368,0.177514792899408,0.63905325443787,0.183431952662722,95.2,21.9,0.778891534686227,0.00294291356853738,0.0115646061395143,0.757756145991011
ENSG00000214655,0.236686390532544,0.63905325443787,0.124260355029586,78.1,27.5,0.666554403150772,0.00294291356853738,0.0578400771139378,0.699625313963538
ENSG00000007402,0.112426035502959,0.633136094674556,0.254437869822485,94.3,15.7,0.87291829530078,0.00338715942520329,0.0127234511047174,0.814263128179356
ENSG00000087074,0.284023668639053,0.633136094674556,0.0828402366863905,146.1,44.9,0.56355530196958,0.00338715942520329,6.82730528256403e-06,0.490885118297789
ENSG00000106258,0.189349112426036,0.633136094674556,0.177514792899408,109.6,35.9,0.758300964515007,0.00338715942520329,0.00212362406044342,0.602434490481709
ENSG00000119138,0.272189349112426,0.633136094674556,0.0946745562130177,150.6,39.6,0.59002011411172,0.00338715942520329,2.9067598547039e-06,0.557057622689352
ENSG00000032219,0.224852071005917,0.627218934911243,0.14792899408284,68.8,36.1,0.690767087472873,0.00389077865305032,0.116339911990182,0.600011052162409
ENSG00000132471,0.242603550295858,0.627218934911243,0.130177514792899,65.3,21.2,0.654174276864075,0.00389077865305032,0.146722841514547,0.764568436599267
ENSG00000138593,0.260355029585799,0.627218934911243,0.112426035502959,78.5,42.3,0.61608097670492,0.00389077865305032,0.0559740650598786,0.523429328457213
ENSG00000143507,0.307692307692308,0.627218934911243,0.0650887573964497,107.4,41.3,0.509882732769926,0.00389077865305032,0.0028082219037282,0.535916650583787
ENSG00000198832,0.171597633136095,0.627218934911243,0.201183431952663,118.3,17.2,0.788798311928505,0.00389077865305032,0.000653639937503781,0.801399964734087
ENSG00000255112,0.230769230769231,0.627218934911243,0.142011834319527,79.4,13.8,0.678755723104966,0.00389077865305032,0.0519492039983052,0.829795080727524
ENSG00000011243,0.177514792899408,0.621301775147929,0.201183431952663,85.2,12.4,0.778891534686227,0.00446048224889206,0.0312288527083979,0.840690716990392
ENSG00000135365,0.284023668639053,0.621301775147929,0.0946745562130178,73.5,43.4,0.56355530196958,0.00446048224889206,0.0829701578803943,0.509667121817155
ENSG00000165507,0.207100591715976,0.621301775147929,0.171597633136095,165.9,40,0.72555916821195,0.00446048224889206,1.25000936379571e-07,0.552095603861638
ENSG00000196233,0.254437869822485,0.621301775147929,0.124260355029586,70.0333333333333,31.7,0.628925043692161,0.00446048224889206,0.106779901696674,0.652281858161477
ENSG00000205189,0.284023668639053,0.621301775147929,0.0946745562130178,114.7,33.9,0.56355530196958,0.00446048224889206,0.00107963831241098,0.62643729263837
ENSG00000105223,0.230769230769231,0.615384615384615,0.153846153846154,81.3,37.1,0.678755723104966,0.00510355981501365,0.0442082414322336,0.58783779187835
ENSG00000164331,0.27810650887574,0.615384615384615,0.106508875739645,87.9,31.6,0.576831045919889,0.00510355981501365,0.0242328070960162,0.653441016278674
ENSG00000046651,0.21301775147929,0.609467455621302,0.177514792899408,70.7,30.8,0.714178398671778,0.00582790486924634,0.101854764010472,0.662661819834798
ENSG00000100100,0.313609467455621,0.609467455621302,0.0769230769230769,153.3,38,0.496398091069229,0.00582790486924634,1.71451541475243e-06,0.576808758915597
ENSG00000166398,0.260355029585799,0.609467455621302,0.130177514792899,76.6,37.1,0.61608097670492,0.00582790486924634,0.0652761119518454,0.58783779187835
ENSG00000198961,0.248520710059172,0.609467455621302,0.142011834319527,62.2,20.7,0.641627068246329,0.00582790486924634,0.177734887592979,0.76936889062631
ENSG00000242802,0.189349112426036,0.609467455621302,0.201183431952663,62.4,16.5,0.758300964515007,0.00582790486924634,0.175617364675274,0.807468343976435
ENSG00000078401,0.266272189349112,0.603550295857988,0.130177514792899,154.5,42.3,0.603108109847125,0.0066420379087796,1.3508705165588e-06,0.523429328457213
ENSG00000100784,0.27810650887574,0.603550295857988,0.118343195266272,92.4,36.8,0.576831045919889,0.0066420379087796,0.0155035940001169,0.591499226567581
ENSG00000103024,0.230769230769231,0.603550295857988,0.165680473372781,76.9,30.1,0.678755723104966,0.0066420379087796,0.0637324179922313,0.670650881734409
ENSG00000108669,0.142011834319527,0.603550295857988,0.254437869822485,86.6,19.2,0.834294775903246,0.0066420379087796,0.0274170166075118,0.783437072659929
ENSG00000120910,0.266272189349112,0.603550295857988,0.130177514792899,99.8,36.4,0.603108109847125,0.0066420379087796,0.00696441297456141,0.596368689112625
ENSG00000138433,0.201183431952663,0.603550295857988,0.195266272189349,67.4,24.8,0.736711669824866,0.0066420379087796,0.127909748543669,0.72843084572079
ENSG00000162924,0.301775147928994,0.603550295857988,0.0946745562130178,82.7,44.4,0.523356087143211,0.0066420379087796,0.0391219832828859,0.497145597137825
ENSG00000179454,0.136094674556213,0.603550295857988,0.260355029585799,80.7,15.6,0.842570946331449,0.0066420379087796,0.0465453443428662,0.815101891463941
ENSG00000215375,0.272189349112426,0.603550295857988,0.124260355029586,66.9,24.2,0.59002011411172,0.0066420379087796,0.13222936492263,0.734640122165897
ENSG00000011132,0.224852071005917,0.597633136094675,0.177514792899408,53.3,14.6,0.690767087472873,0.0075551266789079,0.287508075181326,0.823359592675255
ENSG00000112406,0.254437869822485,0.597633136094675,0.14792899408284,92.2,25.1,0.628925043692161,0.0075551266789079,0.0158245250621549,0.725299301058549
ENSG00000126775,0.254437869822485,0.597633136094675,0.14792899408284,68.9,34.8,0.628925043692161,0.0075551266789079,0.115542865211029,0.615690477163551
ENSG00000140386,0.289940828402367,0.597633136094675,0.112426035502959,81.1,31.2,0.550207572175644,0.0075551266789079,0.0449765323574026,0.658063203137333
ENSG00000163536,0.272189349112426,0.597633136094675,0.130177514792899,102.5,44.9,0.59002011411172,0.0075551266789079,0.00509485378709329,0.490885118297789
ENSG00000173992,0.224852071005917,0.597633136094675,0.177514792899408,51.5,21.9,0.690767087472873,0.0075551266789079,0.313061017385407,0.757756145991011
ENSG00000197381,0.313609467455621,0.597633136094675,0.088757396449704,98.3,40.1,0.496398091069229,0.0075551266789079,0.00824570668199487,0.550853793232652
ENSG00000244754,0.301775147928994,0.597633136094675,0.100591715976331,73,38.1,0.523356087143211,0.0075551266789079,0.0861337835289289,0.575579419280284
ENSG00000012822,0.284023668639053,0.591715976331361,0.124260355029586,108.1,25.7,0.56355530196958,0.00857700306677822,0.00257140003752143,0.71898328180838
ENSG00000085465,0.130177514792899,0.591715976331361,0.27810650887574,83.4,16.6,0.850570679671822,0.00857700306677822,0.0367635105189788,0.806608439275553
ENSG00000088448,0.266272189349112,0.591715976331361,0.142011834319527,57.9,32.3,0.603108109847125,0.00857700306677822,0.227085500495343,0.645297318742638
ENSG00000092096,0.183431952662722,0.591715976331361,0.224852071005917,105.3,23.1,0.768724066849002,0.00857700306677822,0.00364130291422726,0.745833576146624
ENSG00000121671,0.14792899408284,0.591715976331361,0.260355029585799,73.3,8.9,0.825742393229191,0.00857700306677822,0.0842249562872516,0.865888282131217
ENSG00000123933,0.284023668639053,0.591715976331361,0.124260355029586,90.5,35.1,0.56355530196958,0.00857700306677822,0.0187898030591073,0.612087887080664
ENSG00000126214,0.189349112426036,0.591715976331361,0.218934911242604,48.6,21.7,0.758300964515007,0.00857700306677822,0.356139668121723,0.759713348368537
ENSG00000130066,0.319526627218935,0.591715976331361,0.088757396449704,112.1,42,0.48291756393264,0.00857700306677822,0.00153194117251898,0.527178503752542
ENSG00000132950,0.159763313609467,0.591715976331361,0.248520710059172,67,12.9,0.807813153025769,0.00857700306677822,0.131357494185368,0.836853028488997
ENSG00000139112,0.313609467455621,0.591715976331361,0.0946745562130177,118.9,34.2,0.496398091069229,0.00857700306677822,0.000600016030720685,0.622865468730221
ENSG00000140941,0.195266272189349,0.591715976331361,0.21301775147929,66.3,27,0.747628002075059,0.00857700306677822,0.137544312678211,0.705062714242369
ENSG00000170222,0.242603550295858,0.591715976331361,0.165680473372781,84.7,24.7,0.654174276864075,0.00857700306677822,0.0326923026067562,0.729470729175413
ENSG00000177606,0.319526627218935,0.591715976331361,0.088757396449704,151.2,44.4,0.48291756393264,0.00857700306677822,2.5876145235415e-06,0.497145597137825
ENSG00000180425,0.224852071005917,0.591715976331361,0.183431952662722,69.9,20.1,0.690767087472873,0.00857700306677822,0.107785214102869,0.775056540373531
ENSG00000198839,0.289940828402367,0.591715976331361,0.118343195266272,79.8,43.4,0.550207572175644,0.00857700306677822,0.05023582149336,0.509667121817155
ENSG00000221978,0.260355029585799,0.591715976331361,0.14792899408284,62.5,23.3,0.61608097670492,0.00857700306677822,0.174564623253365,0.743816981253974
ENSG00000099326,0.29585798816568,0.585798816568047,0.118343195266272,75.4,23.8,0.536802790957497,0.00971817601439273,0.071742379095049,0.738739232791627
ENSG00000100425,0.201183431952663,0.585798816568047,0.21301775147929,60.7,19.7,0.736711669824866,0.00971817601439273,0.194125755080883,0.778803712742267
ENSG00000102908,0.307692307692308,0.585798816568047,0.106508875739645,75.8,46.2,0.509882732769926,0.00971817601439273,0.0695344930885985,0.474622221035522
ENSG00000111276,0.266272189349112,0.585798816568047,0.14792899408284,84.2,24.4,0.603108109847125,0.00971817601439273,0.0342118443146873,0.732578395112524
ENSG00000113369,0.272189349112426,0.585798816568047,0.142011834319527,147,44.8,0.59002011411172,0.00971817601439273,5.77041651617094e-06,0.492137083808084
ENSG00000114270,0.207100591715976,0.585798816568047,0.207100591715976,99,21.2,0.72555916821195,0.00971817601439273,0.00762403682202961,0.764568436599267
ENSG00000116539,0.177514792899408,0.585798816568047,0.236686390532544,65.1,14,0.778891534686227,0.00971817601439273,0.148606760288736,0.82820046538558
ENSG00000139631,0.307692307692308,0.585798816568047,0.106508875739645,81.6,27.6,0.509882732769926,0.00971817601439273,0.0430756767769213,0.698532421533841
ENSG00000141376,0.248520710059172,0.585798816568047,0.165680473372781,51.3,22.8,0.641627068246329,0.00971817601439273,0.31595966959729,0.748842786566741
ENSG00000150593,0.337278106508876,0.585798816568047,0.076923076923077,120.7,43.1,0.442654161727736,0.00971817601439273,0.000462562898446817,0.51342228340142
ENSG00000163659,0.337278106508876,0.585798816568047,0.076923076923077,95.2,45.8,0.442654161727736,0.00971817601439273,0.0115646061395143,0.479622947861396
ENSG00000163874,0.266272189349112,0.585798816568047,0.14792899408284,107.9,38.8,0.603108109847125,0.00971817601439273,0.00263715077786497,0.566954098238002
ENSG00000167106,0.284023668639053,0.585798816568047,0.130177514792899,84.8,33.4,0.56355530196958,0.00971817601439273,0.0323951728934297,0.63236612981011
ENSG00000173575,0.189349112426036,0.585798816568047,0.224852071005917,76.5,21.9,0.758300964515007,0.00971817601439273,0.0657970732944614,0.757756145991011
ENSG00000184545,0.177514792899408,0.585798816568047,0.236686390532544,130.5,26.5,0.778891534686227,0.00971817601439273,0.000102629105906416,0.710454310811774
ENSG00000186951,0.254437869822485,0.585798816568047,0.159763313609468,62.3,38.8,0.628925043692161,0.00971817601439273,0.176674120246666,0.566954098238003
ENSG00000196428,0.29585798816568,0.585798816568047,0.118343195266272,84,40.9,0.536802790957497,0.00971817601439273,0.0348357007769157,0.540902381850401
ENSG00000197217,0.242603550295858,0.585798816568047,0.171597633136095,68.4,33.4,0.654174276864075,0.00971817601439273,0.119567085672435,0.63236612981011
ENSG00000213626,0.301775147928994,0.585798816568047,0.112426035502959,141.1,36.8,0.523356087143211,0.00971817601439273,1.6974954293647e-05,0.591499226567581
ENSG00000215788,0.142011834319527,0.585798816568047,0.272189349112426,76.9,12.5,0.834294775903246,0.00971817601439273,0.0637324179922313,0.83992794704916
