gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000111247,0.810650887573965,0.0887573964497041,0.100591715976331,13.8,231.8,0.00219605374795884,0.940043339655176,0.853589260257392,1.93684412952422e-09
ENSG00000102743,0.804733727810651,0.130177514792899,0.0650887573964497,16.7,113.4,0.00244090410188869,0.890798952735563,0.824733635495049,0.0148896844525248
ENSG00000133119,0.804733727810651,0.130177514792899,0.0650887573964497,10.5,199.4,0.00244090410188869,0.890798952735563,0.882322747496154,5.51009692317805e-07
ENSG00000146918,0.804733727810651,0.118343195266272,0.0769230769230769,16.5,189.9,0.00244090410188869,0.907158679588717,0.826832426883178,2.38919351291944e-06
ENSG00000178921,0.804733727810651,0.153846153846154,0.0414201183431953,16.3,164.8,0.00244090410188869,0.852091490570703,0.828915141869927,7.64167649103253e-05
ENSG00000113810,0.798816568047337,0.0887573964497041,0.112426035502959,10.6,164.1,0.00271019341646339,0.940043339655176,0.881515305368249,8.34589966085542e-05
ENSG00000134057,0.798816568047337,0.112426035502959,0.0887573964497042,14.6,260.8,0.00271019341646339,0.914624555321464,0.845967656007337,5.23869836399626e-12
ENSG00000136824,0.798816568047337,0.153846153846154,0.0473372781065089,18.6,178.9,0.00271019341646339,0.852091490570703,0.803997473458854,1.17362067344473e-05
ENSG00000253729,0.798816568047337,0.142011834319527,0.0591715976331361,15.2,158.7,0.00271019341646339,0.872464174369842,0.84008216678223,0.000162229927861524
ENSG00000075188,0.792899408284024,0.142011834319527,0.0650887573964497,9.5,144.7,0.00300602278781814,0.872464174369842,0.890183483842883,0.000801127764278653
ENSG00000101868,0.792899408284024,0.14792899408284,0.059171597633136,13.3,153.4,0.00300602278781814,0.862535386656045,0.858221997448693,0.000303371348581272
ENSG00000114686,0.792899408284024,0.118343195266272,0.0887573964497041,12.4,129.2,0.00300602278781814,0.907158679588717,0.866308367695557,0.00380429604175359
ENSG00000122952,0.792899408284024,0.112426035502959,0.0946745562130177,16.1,263.9,0.00300602278781814,0.914624555321464,0.830981765810483,2.65387711806397e-12
ENSG00000125450,0.792899408284024,0.142011834319527,0.0650887573964497,16.2,110.6,0.00300602278781814,0.872464174369842,0.829950466048201,0.0185290808993034
ENSG00000136159,0.792899408284024,0.130177514792899,0.0769230769230769,6.2,151.9,0.00300602278781814,0.890798952735563,0.913437451457636,0.000360458302136824
ENSG00000185238,0.792899408284024,0.153846153846154,0.0532544378698224,12.4,129.3,0.00300602278781814,0.852091490570703,0.866308367695557,0.00376889190775598
