ENSG00000128590
ENSG00000133639
ENSG00000164463
ENSG00000157514
ENSG00000160058
ENSG00000007944
ENSG00000204592
ENSG00000108799
ENSG00000146278
ENSG00000184205
ENSG00000010818
ENSG00000112511
ENSG00000119801
ENSG00000121104
ENSG00000138834
ENSG00000163346
ENSG00000170776
ENSG00000175265
ENSG00000006459
ENSG00000104957
ENSG00000111897
ENSG00000162032
ENSG00000165943
ENSG00000123240
ENSG00000165813
ENSG00000179833
ENSG00000073605
ENSG00000185291
ENSG00000099875
ENSG00000101745
ENSG00000113595
ENSG00000126368
ENSG00000214655
ENSG00000007402
ENSG00000087074
ENSG00000106258
ENSG00000119138
ENSG00000032219
ENSG00000132471
ENSG00000138593
ENSG00000143507
ENSG00000198832
ENSG00000255112
ENSG00000011243
ENSG00000135365
ENSG00000165507
ENSG00000196233
ENSG00000205189
ENSG00000105223
ENSG00000164331
ENSG00000046651
ENSG00000100100
ENSG00000166398
ENSG00000198961
ENSG00000242802
ENSG00000078401
ENSG00000100784
ENSG00000103024
ENSG00000108669
ENSG00000120910
ENSG00000138433
ENSG00000162924
ENSG00000179454
ENSG00000215375
ENSG00000011132
ENSG00000112406
ENSG00000126775
ENSG00000140386
ENSG00000163536
ENSG00000173992
ENSG00000197381
ENSG00000244754
ENSG00000012822
ENSG00000085465
ENSG00000088448
ENSG00000092096
ENSG00000121671
ENSG00000123933
ENSG00000126214
ENSG00000130066
ENSG00000132950
ENSG00000139112
ENSG00000140941
ENSG00000170222
ENSG00000177606
ENSG00000180425
ENSG00000198839
ENSG00000221978
ENSG00000099326
ENSG00000100425
ENSG00000102908
ENSG00000111276
ENSG00000113369
ENSG00000114270
ENSG00000116539
ENSG00000139631
ENSG00000141376
ENSG00000150593
ENSG00000163659
ENSG00000163874
ENSG00000167106
ENSG00000173575
ENSG00000184545
ENSG00000186951
ENSG00000196428
ENSG00000197217
ENSG00000213626
ENSG00000215788
